ch_0,ch_1,ch_2
-0.028359565476421267,-0.008235433597292285,-0.04415851071826182
-0.029710776288993657,-0.006851820671727182,-0.041703278839122504
-0.029608767363242805,-0.006601991117349826,-0.04045478635816835
-0.02874419624276925,-0.006725989351252792,-0.039216462027980015
-0.027892829166376032,-0.005525709639186971,-0.03755348006961867
-0.028613489121198654,-0.003112904096269631,-0.034546948882052675
-0.028740669222315773,-0.0013330605952432961,-0.03173401273670606
-0.02750017483776901,-0.0004918805416309624,-0.028827924325014465
-0.024904282327042893,-0.0002426873493277526,-0.026311601686757058
-0.02210502680100035,-5.0302240595101466e-05,-0.023445658371201716
-0.022058113245293498,0.0008609534347669978,-0.019645081920316443
-0.0245069240918383,0.0007743743708488182,-0.016851774489623494
-0.026201430955552496,-0.0012695124951278558,-0.0168982023751596
-0.025870534955174662,-0.0042448787098692264,-0.01598531707713846
-0.022917312890058383,-0.006240611128305318,-0.013120356925355736
-0.020831532310694456,-0.007096794433891773,-0.013658638636115938
-0.022596828785026446,-0.009052199857251253,-0.01415264887327794
-0.02361973383813165,-0.009861741091299336,-0.01324153708992526
-0.022716543753631413,-0.010352721801609732,-0.011928870662814006
-0.022429894670494832,-0.010912131983786821,-0.010896576895902399
-0.023469454390578903,-0.012542729564302135,-0.011301434824417811
-0.02491496707079932,-0.015432744476129301,-0.013357675015868153
-0.026038171199616045,-0.017104479411500506,-0.013751554433838464
-0.026472036552149802,-0.014697344340675045,-0.012828289982280694
-0.026388344849692658,-0.009692392268334515,-0.013378860785451252
-0.025784211175050586,-0.006558347195095848,-0.013872792806068901
-0.024129720259224996,-0.006985907930356916,-0.013630678949994035
-0.022997079213382676,-0.00888982140168082,-0.011579937563510612
-0.022374468244379386,-0.008084894943749532,-0.011657573850243352
-0.02321493229828775,-0.006159131771710236,-0.012954942576470785
-0.024987792130559683,-0.006100285190768773,-0.015661600627936423
-0.027179487005923875,-0.007124544026737567,-0.018412900317343883
-0.02867705734388437,-0.007600696335430257,-0.020804312953259796
-0.02964969644381199,-0.007159444976423401,-0.022171883756527677
-0.030214192520361394,-0.006538330580951879,-0.023607793991686776
-0.029716278731939383,-0.005414693532657111,-0.024338118237210438
-0.03004288737429306,-0.005649912964145187,-0.022778016500524245
-0.031495899747824296,-0.006289665179792792,-0.020870576918241568
-0.03243833270971663,-0.0035191171718906844,-0.019388278815313242
-0.03271094828960486,0.0004256663146406936,-0.01927961056935601
